file,line,type,commit,author,date,time,timezone,datetime,depth,length
resume/index.html,65,html,7dd8f056,bdognieto,2026-04-03,21:41:09,-07:00,2026-04-03T21:41:09-07:00,4,89
resume/index.html,66,html,7dd8f056,bdognieto,2026-04-03,21:41:09,-07:00,2026-04-03T21:41:09-07:00,3,2
resume/index.html,67,html,7dd8f056,bdognieto,2026-04-03,21:41:09,-07:00,2026-04-03T21:41:09-07:00,3,2
resume/index.html,68,html,7dd8f056,bdognieto,2026-04-03,21:41:09,-07:00,2026-04-03T21:41:09-07:00,4,94
resume/index.html,69,html,7dd8f056,bdognieto,2026-04-03,21:41:09,-07:00,2026-04-03T21:41:09-07:00,4,113
resume/index.html,70,html,7dd8f056,bdognieto,2026-04-03,21:41:09,-07:00,2026-04-03T21:41:09-07:00,4,105
resume/index.html,71,html,7dd8f056,bdognieto,2026-04-03,21:41:09,-07:00,2026-04-03T21:41:09-07:00,4,81
resume/index.html,72,html,7dd8f056,bdognieto,2026-04-03,21:41:09,-07:00,2026-04-03T21:41:09-07:00,3,3
resume/index.html,73,html,7dd8f056,bdognieto,2026-04-03,21:41:09,-07:00,2026-04-03T21:41:09-07:00,2,8
resume/index.html,74,html,7dd8f056,bdognieto,2026-04-03,21:41:09,-07:00,2026-04-03T21:41:09-07:00,0,0
resume/index.html,75,html,7dd8f056,bdognieto,2026-04-03,21:41:09,-07:00,2026-04-03T21:41:09-07:00,2,7
resume/index.html,76,html,7dd8f056,bdognieto,2026-04-03,21:41:09,-07:00,2026-04-03T21:41:09-07:00,3,62
resume/index.html,77,html,7dd8f056,bdognieto,2026-04-03,21:41:09,-07:00,2026-04-03T21:41:09-07:00,3,2
resume/index.html,78,html,7dd8f056,bdognieto,2026-04-03,21:41:09,-07:00,2026-04-03T21:41:09-07:00,4,87
resume/index.html,79,html,7dd8f056,bdognieto,2026-04-03,21:41:09,-07:00,2026-04-03T21:41:09-07:00,4,97
resume/index.html,80,html,7dd8f056,bdognieto,2026-04-03,21:41:09,-07:00,2026-04-03T21:41:09-07:00,4,75
resume/index.html,81,html,7dd8f056,bdognieto,2026-04-03,21:41:09,-07:00,2026-04-03T21:41:09-07:00,3,3
resume/index.html,82,html,7dd8f056,bdognieto,2026-04-03,21:41:09,-07:00,2026-04-03T21:41:09-07:00,2,8
resume/index.html,83,html,7dd8f056,bdognieto,2026-04-03,21:41:09,-07:00,2026-04-03T21:41:09-07:00,1,8
resume/index.html,84,html,7dd8f056,bdognieto,2026-04-03,21:41:09,-07:00,2026-04-03T21:41:09-07:00,0,0
resume/index.html,85,html,7dd8f056,bdognieto,2026-04-03,21:41:09,-07:00,2026-04-03T21:41:09-07:00,1,7
resume/index.html,86,html,7dd8f056,bdognieto,2026-04-03,21:41:09,-07:00,2026-04-03T21:41:09-07:00,2,31
resume/index.html,87,html,7dd8f056,bdognieto,2026-04-03,21:41:09,-07:00,2026-04-03T21:41:09-07:00,2,7
resume/index.html,88,html,7dd8f056,bdognieto,2026-04-03,21:41:09,-07:00,2026-04-03T21:41:09-07:00,3,64
resume/index.html,89,html,7dd8f056,bdognieto,2026-04-03,21:41:09,-07:00,2026-04-03T21:41:09-07:00,3,96
resume/index.html,90,html,7dd8f056,bdognieto,2026-04-03,21:41:09,-07:00,2026-04-03T21:41:09-07:00,3,2
resume/index.html,91,html,7dd8f056,bdognieto,2026-04-03,21:41:09,-07:00,2026-04-03T21:41:09-07:00,4,108
resume/index.html,92,html,7dd8f056,bdognieto,2026-04-03,21:41:09,-07:00,2026-04-03T21:41:09-07:00,4,87
resume/index.html,93,html,7dd8f056,bdognieto,2026-04-03,21:41:09,-07:00,2026-04-03T21:41:09-07:00,4,72
resume/index.html,94,html,7dd8f056,bdognieto,2026-04-03,21:41:09,-07:00,2026-04-03T21:41:09-07:00,4,138
resume/index.html,95,html,7dd8f056,bdognieto,2026-04-03,21:41:09,-07:00,2026-04-03T21:41:09-07:00,3,3
resume/index.html,96,html,7dd8f056,bdognieto,2026-04-03,21:41:09,-07:00,2026-04-03T21:41:09-07:00,2,8
resume/index.html,97,html,7dd8f056,bdognieto,2026-04-03,21:41:09,-07:00,2026-04-03T21:41:09-07:00,1,8
resume/index.html,98,html,7dd8f056,bdognieto,2026-04-03,21:41:09,-07:00,2026-04-03T21:41:09-07:00,0,0
resume/index.html,99,html,7dd8f056,bdognieto,2026-04-03,21:41:09,-07:00,2026-04-03T21:41:09-07:00,1,7
resume/index.html,100,html,7dd8f056,bdognieto,2026-04-03,21:41:09,-07:00,2026-04-03T21:41:09-07:00,2,22
resume/index.html,101,html,7dd8f056,bdognieto,2026-04-03,21:41:09,-07:00,2026-04-03T21:41:09-07:00,2,7
resume/index.html,102,html,7dd8f056,bdognieto,2026-04-03,21:41:09,-07:00,2026-04-03T21:41:09-07:00,3,73
resume/index.html,103,html,7dd8f056,bdognieto,2026-04-03,21:41:09,-07:00,2026-04-03T21:41:09-07:00,3,59
resume/index.html,104,html,7dd8f056,bdognieto,2026-04-03,21:41:09,-07:00,2026-04-03T21:41:09-07:00,3,2
resume/index.html,105,html,7dd8f056,bdognieto,2026-04-03,21:41:09,-07:00,2026-04-03T21:41:09-07:00,4,140
resume/index.html,106,html,7dd8f056,bdognieto,2026-04-03,21:41:09,-07:00,2026-04-03T21:41:09-07:00,4,121
resume/index.html,107,html,7dd8f056,bdognieto,2026-04-03,21:41:09,-07:00,2026-04-03T21:41:09-07:00,3,3
resume/index.html,108,html,7dd8f056,bdognieto,2026-04-03,21:41:09,-07:00,2026-04-03T21:41:09-07:00,2,8
resume/index.html,109,html,7dd8f056,bdognieto,2026-04-03,21:41:09,-07:00,2026-04-03T21:41:09-07:00,1,8
resume/index.html,110,html,33cf3ce8,bdognieto,2026-04-17,18:23:40,-07:00,2026-04-17T18:23:40-07:00,1,48
resume/index.html,111,html,7dd8f056,bdognieto,2026-04-03,21:41:09,-07:00,2026-04-03T21:41:09-07:00,0,5
resume/index.html,112,html,7dd8f056,bdognieto,2026-04-03,21:41:09,-07:00,2026-04-03T21:41:09-07:00,0,5
projects/projects.js,1,js,b70c1641,bdognieto,2026-05-01,15:19:14,-07:00,2026-05-01T15:19:14-07:00,0,63
projects/projects.js,2,js,afad9d9b,bdognieto,2026-04-25,18:01:06,-07:00,2026-04-25T18:01:06-07:00,0,55
projects/projects.js,3,js,afad9d9b,bdognieto,2026-04-25,18:01:06,-07:00,2026-04-25T18:01:06-07:00,0,0
projects/projects.js,4,js,afad9d9b,bdognieto,2026-04-25,18:01:06,-07:00,2026-04-25T18:01:06-07:00,0,55
projects/projects.js,5,js,afad9d9b,bdognieto,2026-04-25,18:01:06,-07:00,2026-04-25T18:01:06-07:00,0,0
projects/projects.js,6,js,afad9d9b,bdognieto,2026-04-25,18:01:06,-07:00,2026-04-25T18:01:06-07:00,0,60
projects/projects.js,7,js,8b7348b7,bdognieto,2026-04-25,18:38:14,-07:00,2026-04-25T18:38:14-07:00,0,54
projects/projects.js,8,js,2384892d,bdognieto,2026-05-07,21:11:53,-07:00,2026-05-07T21:11:53-07:00,0,55
projects/projects.js,9,js,afad9d9b,bdognieto,2026-04-25,18:01:06,-07:00,2026-04-25T18:01:06-07:00,0,0
projects/projects.js,10,js,2384892d,bdognieto,2026-05-07,21:11:53,-07:00,2026-05-07T21:11:53-07:00,0,21
projects/projects.js,11,js,2384892d,bdognieto,2026-05-07,21:11:53,-07:00,2026-05-07T21:11:53-07:00,0,13
projects/projects.js,12,js,2384892d,bdognieto,2026-05-07,21:11:53,-07:00,2026-05-07T21:11:53-07:00,0,0
projects/projects.js,13,js,2384892d,bdognieto,2026-05-07,21:11:53,-07:00,2026-05-07T21:11:53-07:00,0,50
projects/projects.js,14,js,8b7348b7,bdognieto,2026-04-25,18:38:14,-07:00,2026-04-25T18:38:14-07:00,0,48
projects/projects.js,15,js,8b7348b7,bdognieto,2026-04-25,18:38:14,-07:00,2026-04-25T18:38:14-07:00,0,0
projects/projects.js,16,js,2384892d,bdognieto,2026-05-07,21:11:53,-07:00,2026-05-07T21:11:53-07:00,0,30
projects/projects.js,17,js,2384892d,bdognieto,2026-05-07,21:11:53,-07:00,2026-05-07T21:11:53-07:00,1,49
projects/projects.js,18,js,2384892d,bdognieto,2026-05-07,21:11:53,-07:00,2026-05-07T21:11:53-07:00,2,59
projects/projects.js,19,js,2384892d,bdognieto,2026-05-07,21:11:53,-07:00,2026-05-07T21:11:53-07:00,2,28
projects/projects.js,20,js,2384892d,bdognieto,2026-05-07,21:11:53,-07:00,2026-05-07T21:11:53-07:00,1,1
projects/projects.js,21,js,b70c1641,bdognieto,2026-05-01,15:19:14,-07:00,2026-05-01T15:19:14-07:00,0,0
projects/projects.js,22,js,2384892d,bdognieto,2026-05-07,21:11:53,-07:00,2026-05-07T21:11:53-07:00,1,25
projects/projects.js,23,js,2384892d,bdognieto,2026-05-07,21:11:53,-07:00,2026-05-07T21:11:53-07:00,2,28
projects/projects.js,24,js,2384892d,bdognieto,2026-05-07,21:11:53,-07:00,2026-05-07T21:11:53-07:00,3,15
projects/projects.js,25,js,2384892d,bdognieto,2026-05-07,21:11:53,-07:00,2026-05-07T21:11:53-07:00,3,12
projects/projects.js,26,js,2384892d,bdognieto,2026-05-07,21:11:53,-07:00,2026-05-07T21:11:53-07:00,3,9
projects/projects.js,27,js,2384892d,bdognieto,2026-05-07,21:11:53,-07:00,2026-05-07T21:11:53-07:00,2,0
projects/projects.js,28,js,e01062ca,bdognieto,2026-05-07,21:05:27,-07:00,2026-05-07T21:05:27-07:00,0,0
projects/projects.js,29,js,2384892d,bdognieto,2026-05-07,21:11:53,-07:00,2026-05-07T21:11:53-07:00,2,50
projects/projects.js,30,js,30cc349d,bdognieto,2026-05-07,20:38:56,-07:00,2026-05-07T20:38:56-07:00,0,0
projects/projects.js,31,js,2384892d,bdognieto,2026-05-07,21:11:53,-07:00,2026-05-07T21:11:53-07:00,2,41
projects/projects.js,32,js,2384892d,bdognieto,2026-05-07,21:11:53,-07:00,2026-05-07T21:11:53-07:00,3,37
projects/projects.js,33,js,2384892d,bdognieto,2026-05-07,21:11:53,-07:00,2026-05-07T21:11:53-07:00,2,0
projects/projects.js,34,js,2384892d,bdognieto,2026-05-07,21:11:53,-07:00,2026-05-07T21:11:53-07:00,1,0
projects/projects.js,35,js,2384892d,bdognieto,2026-05-07,21:11:53,-07:00,2026-05-07T21:11:53-07:00,0,0
projects/projects.js,36,js,2384892d,bdognieto,2026-05-07,21:11:53,-07:00,2026-05-07T21:11:53-07:00,1,22
projects/projects.js,37,js,2384892d,bdognieto,2026-05-07,21:11:53,-07:00,2026-05-07T21:11:53-07:00,0,0
projects/projects.js,38,js,2384892d,bdognieto,2026-05-07,21:11:53,-07:00,2026-05-07T21:11:53-07:00,0,0
projects/projects.js,39,js,2384892d,bdognieto,2026-05-07,21:11:53,-07:00,2026-05-07T21:11:53-07:00,0,38
projects/projects.js,40,js,30cc349d,bdognieto,2026-05-07,20:38:56,-07:00,2026-05-07T20:38:56-07:00,1,26
projects/projects.js,41,js,30cc349d,bdognieto,2026-05-07,20:38:56,-07:00,2026-05-07T20:38:56-07:00,2,12
projects/projects.js,42,js,2384892d,bdognieto,2026-05-07,21:11:53,-07:00,2026-05-07T21:11:53-07:00,2,12
projects/projects.js,43,js,2384892d,bdognieto,2026-05-07,21:11:53,-07:00,2026-05-07T21:11:53-07:00,2,9
projects/projects.js,44,js,30cc349d,bdognieto,2026-05-07,20:38:56,-07:00,2026-05-07T20:38:56-07:00,1,0
projects/projects.js,45,js,30cc349d,bdognieto,2026-05-07,20:38:56,-07:00,2026-05-07T20:38:56-07:00,0,0
projects/projects.js,46,js,30cc349d,bdognieto,2026-05-07,20:38:56,-07:00,2026-05-07T20:38:56-07:00,1,44
projects/projects.js,47,js,30cc349d,bdognieto,2026-05-07,20:38:56,-07:00,2026-05-07T20:38:56-07:00,2,35
projects/projects.js,48,js,30cc349d,bdognieto,2026-05-07,20:38:56,-07:00,2026-05-07T20:38:56-07:00,1,1
projects/projects.js,49,js,30cc349d,bdognieto,2026-05-07,20:38:56,-07:00,2026-05-07T20:38:56-07:00,0,0
projects/projects.js,50,js,30cc349d,bdognieto,2026-05-07,20:38:56,-07:00,2026-05-07T20:38:56-07:00,1,57
projects/projects.js,51,js,30cc349d,bdognieto,2026-05-07,20:38:56,-07:00,2026-05-07T20:38:56-07:00,1,44
projects/projects.js,52,js,30cc349d,bdognieto,2026-05-07,20:38:56,-07:00,2026-05-07T20:38:56-07:00,0,0
projects/projects.js,53,js,30cc349d,bdognieto,2026-05-07,20:38:56,-07:00,2026-05-07T20:38:56-07:00,1,25
projects/projects.js,54,js,30cc349d,bdognieto,2026-05-07,20:38:56,-07:00,2026-05-07T20:38:56-07:00,2,13
projects/projects.js,55,js,30cc349d,bdognieto,2026-05-07,20:38:56,-07:00,2026-05-07T20:38:56-07:00,2,15
projects/projects.js,56,js,30cc349d,bdognieto,2026-05-07,20:38:56,-07:00,2026-05-07T20:38:56-07:00,0,0
projects/projects.js,57,js,30cc349d,bdognieto,2026-05-07,20:38:56,-07:00,2026-05-07T20:38:56-07:00,1,48
projects/projects.js,58,js,30cc349d,bdognieto,2026-05-07,20:38:56,-07:00,2026-05-07T20:38:56-07:00,1,33
projects/projects.js,59,js,30cc349d,bdognieto,2026-05-07,20:38:56,-07:00,2026-05-07T20:38:56-07:00,1,43
projects/projects.js,60,js,30cc349d,bdognieto,2026-05-07,20:38:56,-07:00,2026-05-07T20:38:56-07:00,0,0
projects/projects.js,61,js,30cc349d,bdognieto,2026-05-07,20:38:56,-07:00,2026-05-07T20:38:56-07:00,1,47
projects/projects.js,62,js,e01062ca,bdognieto,2026-05-07,21:05:27,-07:00,2026-05-07T21:05:27-07:00,1,40
projects/projects.js,63,js,e01062ca,bdognieto,2026-05-07,21:05:27,-07:00,2026-05-07T21:05:27-07:00,0,0
projects/projects.js,64,js,30cc349d,bdognieto,2026-05-07,20:38:56,-07:00,2026-05-07T20:38:56-07:00,1,26
projects/projects.js,65,js,e01062ca,bdognieto,2026-05-07,21:05:27,-07:00,2026-05-07T21:05:27-07:00,2,1
projects/projects.js,66,js,30cc349d,bdognieto,2026-05-07,20:38:56,-07:00,2026-05-07T20:38:56-07:00,3,13
projects/projects.js,67,js,30cc349d,bdognieto,2026-05-07,20:38:56,-07:00,2026-05-07T20:38:56-07:00,3,13
projects/projects.js,68,js,e01062ca,bdognieto,2026-05-07,21:05:27,-07:00,2026-05-07T21:05:27-07:00,3,24
projects/projects.js,69,js,e01062ca,bdognieto,2026-05-07,21:05:27,-07:00,2026-05-07T21:05:27-07:00,3,53
projects/projects.js,70,js,e01062ca,bdognieto,2026-05-07,21:05:27,-07:00,2026-05-07T21:05:27-07:00,3,18
projects/projects.js,71,js,e01062ca,bdognieto,2026-05-07,21:05:27,-07:00,2026-05-07T21:05:27-07:00,4,47
projects/projects.js,72,js,e01062ca,bdognieto,2026-05-07,21:05:27,-07:00,2026-05-07T21:05:27-07:00,0,0
projects/projects.js,73,js,2384892d,bdognieto,2026-05-07,21:11:53,-07:00,2026-05-07T21:11:53-07:00,4,43
projects/projects.js,74,js,e01062ca,bdognieto,2026-05-07,21:05:27,-07:00,2026-05-07T21:05:27-07:00,0,0
projects/projects.js,75,js,e01062ca,bdognieto,2026-05-07,21:05:27,-07:00,2026-05-07T21:05:27-07:00,4,56
projects/projects.js,76,js,2384892d,bdognieto,2026-05-07,21:11:53,-07:00,2026-05-07T21:11:53-07:00,4,28
projects/projects.js,77,js,e01062ca,bdognieto,2026-05-07,21:05:27,-07:00,2026-05-07T21:05:27-07:00,3,1
projects/projects.js,78,js,30cc349d,bdognieto,2026-05-07,20:38:56,-07:00,2026-05-07T20:38:56-07:00,1,1
projects/projects.js,79,js,30cc349d,bdognieto,2026-05-07,20:38:56,-07:00,2026-05-07T20:38:56-07:00,0,0
projects/projects.js,80,js,30cc349d,bdognieto,2026-05-07,20:38:56,-07:00,2026-05-07T20:38:56-07:00,1,32
projects/projects.js,81,js,30cc349d,bdognieto,2026-05-07,20:38:56,-07:00,2026-05-07T20:38:56-07:00,0,0
projects/projects.js,82,js,30cc349d,bdognieto,2026-05-07,20:38:56,-07:00,2026-05-07T20:38:56-07:00,1,24
projects/projects.js,83,js,e01062ca,bdognieto,2026-05-07,21:05:27,-07:00,2026-05-07T21:05:27-07:00,2,4
projects/projects.js,84,js,e01062ca,bdognieto,2026-05-07,21:05:27,-07:00,2026-05-07T21:05:27-07:00,3,11
projects/projects.js,85,js,30cc349d,bdognieto,2026-05-07,20:38:56,-07:00,2026-05-07T20:38:56-07:00,3,38
projects/projects.js,86,js,e01062ca,bdognieto,2026-05-07,21:05:27,-07:00,2026-05-07T21:05:27-07:00,3,53
projects/projects.js,87,js,30cc349d,bdognieto,2026-05-07,20:38:56,-07:00,2026-05-07T20:38:56-07:00,3,69
projects/projects.js,88,js,30cc349d,bdognieto,2026-05-07,20:38:56,-07:00,2026-05-07T20:38:56-07:00,1,1
projects/projects.js,89,js,30cc349d,bdognieto,2026-05-07,20:38:56,-07:00,2026-05-07T20:38:56-07:00,0,0
projects/projects.js,90,js,e01062ca,bdognieto,2026-05-07,21:05:27,-07:00,2026-05-07T21:05:27-07:00,0,0
projects/projects.js,91,js,30cc349d,bdognieto,2026-05-07,20:38:56,-07:00,2026-05-07T20:38:56-07:00,0,23
projects/projects.js,92,js,30cc349d,bdognieto,2026-05-07,20:38:56,-07:00,2026-05-07T20:38:56-07:00,0,0
projects/projects.js,93,js,30cc349d,bdognieto,2026-05-07,20:38:56,-07:00,2026-05-07T20:38:56-07:00,0,48
projects/projects.js,94,js,30cc349d,bdognieto,2026-05-07,20:38:56,-07:00,2026-05-07T20:38:56-07:00,1,39
projects/projects.js,95,js,e01062ca,bdognieto,2026-05-07,21:05:27,-07:00,2026-05-07T21:05:27-07:00,1,17
projects/projects.js,96,js,30cc349d,bdognieto,2026-05-07,20:38:56,-07:00,2026-05-07T20:38:56-07:00,0,0
projects/projects.js,97,js,2384892d,bdognieto,2026-05-07,21:11:53,-07:00,2026-05-07T21:11:53-07:00,1,43
projects/projects.js,98,js,30cc349d,bdognieto,2026-05-07,20:38:56,-07:00,2026-05-07T20:38:56-07:00,0,0
projects/projects.js,99,js,30cc349d,bdognieto,2026-05-07,20:38:56,-07:00,2026-05-07T20:38:56-07:00,1,56
projects/projects.js,100,js,30cc349d,bdognieto,2026-05-07,20:38:56,-07:00,2026-05-07T20:38:56-07:00,1,31
projects/projects.js,101,js,b70c1641,bdognieto,2026-05-01,15:19:14,-07:00,2026-05-01T15:19:14-07:00,0,1
projects/index.html,1,html,fef08778,bdognieto,2026-04-03,21:27:57,-07:00,2026-04-03T21:27:57-07:00,0,13
projects/index.html,2,html,fef08778,bdognieto,2026-04-03,21:27:57,-07:00,2026-04-03T21:27:57-07:00,0,14
projects/index.html,3,html,fef08778,bdognieto,2026-04-03,21:27:57,-07:00,2026-04-03T21:27:57-07:00,0,4
projects/index.html,4,html,fef08778,bdognieto,2026-04-03,21:27:57,-07:00,2026-04-03T21:27:57-07:00,1,20
projects/index.html,5,html,fef08778,bdognieto,2026-04-03,21:27:57,-07:00,2026-04-03T21:27:57-07:00,1,66
projects/index.html,6,html,fef08778,bdognieto,2026-04-03,21:27:57,-07:00,2026-04-03T21:27:57-07:00,1,21
projects/index.html,7,html,fef08778,bdognieto,2026-04-03,21:27:57,-07:00,2026-04-03T21:27:57-07:00,1,41
projects/index.html,8,html,fef08778,bdognieto,2026-04-03,21:27:57,-07:00,2026-04-03T21:27:57-07:00,0,5
projects/index.html,9,html,fef08778,bdognieto,2026-04-03,21:27:57,-07:00,2026-04-03T21:27:57-07:00,0,4
projects/index.html,10,html,afad9d9b,bdognieto,2026-04-25,18:01:06,-07:00,2026-04-25T18:01:06-07:00,1,38
projects/index.html,11,html,afad9d9b,bdognieto,2026-04-25,18:01:06,-07:00,2026-04-25T18:01:06-07:00,0,0
projects/index.html,12,html,5f4b2617,bdognieto,2026-05-01,15:55:44,-07:00,2026-05-01T15:55:44-07:00,1,25
projects/index.html,13,html,5f4b2617,bdognieto,2026-05-01,15:55:44,-07:00,2026-05-01T15:55:44-07:00,2,58
projects/index.html,14,html,5f4b2617,bdognieto,2026-05-01,15:55:44,-07:00,2026-05-01T15:55:44-07:00,2,22
projects/index.html,15,html,5f4b2617,bdognieto,2026-05-01,15:55:44,-07:00,2026-05-01T15:55:44-07:00,1,4
projects/index.html,16,html,b70c1641,bdognieto,2026-05-01,15:19:14,-07:00,2026-05-01T15:19:14-07:00,0,0
projects/index.html,17,html,30cc349d,bdognieto,2026-05-07,20:38:56,-07:00,2026-05-07T20:38:56-07:00,1,4
projects/index.html,18,html,30cc349d,bdognieto,2026-05-07,20:38:56,-07:00,2026-05-07T20:38:56-07:00,2,15
projects/index.html,19,html,30cc349d,bdognieto,2026-05-07,20:38:56,-07:00,2026-05-07T20:38:56-07:00,2,11
projects/index.html,20,html,30cc349d,bdognieto,2026-05-07,20:38:56,-07:00,2026-05-07T20:38:56-07:00,2,30
projects/index.html,21,html,30cc349d,bdognieto,2026-05-07,20:38:56,-07:00,2026-05-07T20:38:56-07:00,1,0
projects/index.html,22,html,30cc349d,bdognieto,2026-05-07,20:38:56,-07:00,2026-05-07T20:38:56-07:00,0,0
projects/index.html,23,html,af50ee89,bdognieto,2026-04-10,21:15:48,-07:00,2026-04-10T21:15:48-07:00,1,20
projects/index.html,24,html,afad9d9b,bdognieto,2026-04-25,18:01:06,-07:00,2026-04-25T18:01:06-07:00,2,51
projects/index.html,25,html,af50ee89,bdognieto,2026-04-10,21:15:48,-07:00,2026-04-10T21:15:48-07:00,1,4
projects/index.html,26,html,afad9d9b,bdognieto,2026-04-25,18:01:06,-07:00,2026-04-25T18:01:06-07:00,0,0
projects/index.html,27,html,33cf3ce8,bdognieto,2026-04-17,18:23:40,-07:00,2026-04-17T18:23:40-07:00,1,48
projects/index.html,28,html,afad9d9b,bdognieto,2026-04-25,18:01:06,-07:00,2026-04-25T18:01:06-07:00,1,47
projects/index.html,29,html,fef08778,bdognieto,2026-04-03,21:27:57,-07:00,2026-04-03T21:27:57-07:00,0,5
projects/index.html,30,html,fef08778,bdognieto,2026-04-03,21:27:57,-07:00,2026-04-03T21:27:57-07:00,0,5
contact/index.html,1,html,fef08778,bdognieto,2026-04-03,21:27:57,-07:00,2026-04-03T21:27:57-07:00,0,13
contact/index.html,2,html,fef08778,bdognieto,2026-04-03,21:27:57,-07:00,2026-04-03T21:27:57-07:00,0,14
contact/index.html,3,html,fef08778,bdognieto,2026-04-03,21:27:57,-07:00,2026-04-03T21:27:57-07:00,0,4
contact/index.html,4,html,fef08778,bdognieto,2026-04-03,21:27:57,-07:00,2026-04-03T21:27:57-07:00,1,20
contact/index.html,5,html,fef08778,bdognieto,2026-04-03,21:27:57,-07:00,2026-04-03T21:27:57-07:00,1,66
contact/index.html,6,html,fef08778,bdognieto,2026-04-03,21:27:57,-07:00,2026-04-03T21:27:57-07:00,1,20
contact/index.html,7,html,fef08778,bdognieto,2026-04-03,21:27:57,-07:00,2026-04-03T21:27:57-07:00,1,41
contact/index.html,8,html,fef08778,bdognieto,2026-04-03,21:27:57,-07:00,2026-04-03T21:27:57-07:00,0,5
contact/index.html,9,html,8bc96d9e,bdognieto,2026-04-17,19:51:02,-07:00,2026-04-17T19:51:02-07:00,0,0
contact/index.html,10,html,fef08778,bdognieto,2026-04-03,21:27:57,-07:00,2026-04-03T21:27:57-07:00,0,4
contact/index.html,11,html,fef08778,bdognieto,2026-04-03,21:27:57,-07:00,2026-04-03T21:27:57-07:00,1,14
contact/index.html,12,html,0e98634a,bdognieto,2026-04-03,21:34:12,-07:00,2026-04-03T21:34:12-07:00,0,0
contact/index.html,13,html,8bc96d9e,bdognieto,2026-04-17,19:51:02,-07:00,2026-04-17T19:51:02-07:00,1,45
contact/index.html,14,html,8bc96d9e,bdognieto,2026-04-17,19:51:02,-07:00,2026-04-17T19:51:02-07:00,2,0
contact/index.html,15,html,8bc96d9e,bdognieto,2026-04-17,19:51:02,-07:00,2026-04-17T19:51:02-07:00,2,5
contact/index.html,16,html,8bc96d9e,bdognieto,2026-04-17,19:51:02,-07:00,2026-04-17T19:51:02-07:00,3,6
contact/index.html,17,html,8bc96d9e,bdognieto,2026-04-17,19:51:02,-07:00,2026-04-17T19:51:02-07:00,3,29
contact/index.html,18,html,8bc96d9e,bdognieto,2026-04-17,19:51:02,-07:00,2026-04-17T19:51:02-07:00,2,6
contact/index.html,19,html,0e98634a,bdognieto,2026-04-03,21:34:12,-07:00,2026-04-03T21:34:12-07:00,0,0
contact/index.html,20,html,8bc96d9e,bdognieto,2026-04-17,19:51:02,-07:00,2026-04-17T19:51:02-07:00,2,5
contact/index.html,21,html,8bc96d9e,bdognieto,2026-04-17,19:51:02,-07:00,2026-04-17T19:51:02-07:00,3,6
contact/index.html,22,html,8bc96d9e,bdognieto,2026-04-17,19:51:02,-07:00,2026-04-17T19:51:02-07:00,3,40
contact/index.html,23,html,8bc96d9e,bdognieto,2026-04-17,19:51:02,-07:00,2026-04-17T19:51:02-07:00,2,6
contact/index.html,24,html,0e98634a,bdognieto,2026-04-03,21:34:12,-07:00,2026-04-03T21:34:12-07:00,0,0
contact/index.html,25,html,8bc96d9e,bdognieto,2026-04-17,19:51:02,-07:00,2026-04-17T19:51:02-07:00,2,33
contact/index.html,26,html,0e98634a,bdognieto,2026-04-03,21:34:12,-07:00,2026-04-03T21:34:12-07:00,0,0
contact/index.html,27,html,8bc96d9e,bdognieto,2026-04-17,19:51:02,-07:00,2026-04-17T19:51:02-07:00,1,5
contact/index.html,28,html,7340d15c,bdognieto,2026-04-17,18:37:25,-07:00,2026-04-17T18:37:25-07:00,0,0
contact/index.html,29,html,33cf3ce8,bdognieto,2026-04-17,18:23:40,-07:00,2026-04-17T18:23:40-07:00,1,48
contact/index.html,30,html,8bc96d9e,bdognieto,2026-04-17,19:51:02,-07:00,2026-04-17T19:51:02-07:00,0,5
contact/index.html,31,html,8bc96d9e,bdognieto,2026-04-17,19:51:02,-07:00,2026-04-17T19:51:02-07:00,0,5
